"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q3","DV_accept","DV_accept.1","DV_accept.2","DV_accept.3","DV_comfort_scales_1","DV_comfort_scales_2","DV_comfort_scales_3","DV_comfort_scales_4","DV_comfort_scales_5","sec2_GDPR.aware","GDPR.Knowledge","sec2_CCPA.aware","CCPA.Knowledge","sec2_T.F.cookies","sec2_T.F.cookies_2","sec2_T.F.cookies.3","sec2_T.F.cookies_4","sec2_T.F.cookies_5","sec2_T.F.cookies_6","sec2_privacy.notice","sec2_cookie.time","sec2_cookie.accept","sec2_cookie_review","sec2_cookie.motiv.A","sec2_cookie.motiv.A_7_TEXT","sec2_cookie.motiv.D","sec2_cookie.motiv.D_7_TEXT","sec2_comfort.scale_1","sec2_comfort.scale_2","sec2_comfort.scale_3","sec2_comfort.scale_4","sec2_comfort.scale_5","sec2_comfort.scale_6","Large_Established_Firm","Start_up","Online_Advertising_Tech_Company","Hardware_Tech_Company","Local_Business","Hospital_Medical_Facility","US_Government_Website","Non_profit_Organization","Personal_Blog","Google","Amazon","Meta","Apple","TikTok","sec2_govt.big.tech_1","sec2_govt.big.tech_2","sec2_govt.big.tech_3","sec3_social.media","sec3_browser","sec3_browser_9_TEXT","sec3_avg.brows.","sec3_web.purpose","sec3_web.purpose_8_TEXT","sec3_device","sec3_device_9_TEXT","sec3_attention.check","sec3_internet.use","dem.age","Age","Gender","dem.gender_5_TEXT","Education","Attention.Check","Income","Employment","dem_employment_7_TEXT","Political","Phone","dem_phone.device_5_TEXT","Q158","ResponseID","participantId","stimulus.id","Composite_DV","comp_govt","income_category","comp_comfort"
"2023-07-13 09:04:31","2023-07-13 09:17:07","IP Address","64.138.240.70",100,755,"True","2023-07-13 09:17:08","R_2y9HHkDA8GNyQRZ",NA,NA,NA,NA,33.8769,-79.0512,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,6,6,5,5,"Slightly aware","Slightly knowledgeable","Slightly aware","Slightly knowledgeable","True","False","True","False","True","False","More than once per day","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Frequently - I read them most of the time, but not always","Out of habit or convenience.","","To protect my online privacy","",5,5,5,5,5,1,5,2,3,5,6,7,6,5,1,5,5,5,5,1,6,4,5,"Facebook","Google Chrome","","2 hours","Entertainment,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab),Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website","Numeric Entry:",34,"Male",NA,"Bachelor's Degree","Zenith Computing","$0-24,999","Employed Full-Time","","Slightly liberal","iOS/iPhone","",1,"R_2y9HHkDA8GNyQRZ","AF3ADF2DA568403FA08AC9F65ECE5AD3","small-old-ads",5.66666666666667,5,"Low_Income",4.33333333333333
"2023-07-13 09:04:18","2023-07-13 09:17:09","IP Address","35.149.166.138",100,771,"True","2023-07-13 09:17:10","R_WrMyrlX6I61y8xz",NA,NA,NA,NA,46.3215,-120.0156,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,4,6,7,1,7,"Not at all aware","Very knowledgeable","Slightly aware","Slightly knowledgeable","True","False","True","True","True","False","More than once per day","Less than 10 seconds","Always – I always accept the default cookie & data use policies","Never - I never read websites' privacy policies","Out of habit or convenience.","","To hide my online activity from the website operator","",1,4,1,5,1,4,1,1,1,4,1,1,7,2,1,4,1,1,7,1,1,4,2,"Facebook,Instagram,Twitter,Snapchat,Linkedin,TikTok","Google Chrome","","7 hours","Education,News,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS),Smart home devices (e.g., Amazon Echo, Google Home)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself","Numeric Entry:",23,"Male",NA,"Ph.D., M.D., or other doctorate","Zenith Computing","$100,000-$124,999","Employed Full-Time","","Slightly conservative","iOS/iPhone","",1,"R_WrMyrlX6I61y8xz","B0893D0978C3492D979A57A5C07D1E9A","small-old-ads",5.16666666666667,2.33333333333333,"Middle_Income",2.66666666666667
"2023-07-13 09:04:39","2023-07-13 09:17:32","IP Address","72.187.235.177",100,772,"True","2023-07-13 09:17:32","R_10xGarRKMtHzbNB",NA,NA,NA,NA,42.8934,-85.7614,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,2,2,2,3,2,3,"Extremely aware","Very knowledgeable","Slightly aware","Not knowledgeable at all","True","False","True","False","True","False","About once a week","Less than 10 seconds","Rarely – I rarely accept the default policy; that is I will usually click “Decline” and/or modify my privacy settings.","Never - I never read websites' privacy policies","To protect my privacy and control my personal data.,To reduce the number of ads I see.,Because the cookie policy was necessary to view the website.","","To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me,Because I believe selecting “Accept” is not my best interest","",2,3,2,2,2,3,6,2,6,5,3,5,4,2,2,7,5,4,2,1,6,7,7,"Facebook,Instagram,Twitter","Google Chrome","","7 hours","Entertainment","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website","Numeric Entry:",32,"Male",NA,"Bachelor's Degree","Zenith Computing","$25,000-$49,999","Employed Full-Time","","Very liberal","Android","",1,"R_10xGarRKMtHzbNB","BD76FAAD76234B99943F0CF92EBEA383","large-old-ads",2.33333333333333,6.66666666666667,"Low_Income",2.33333333333333
"2023-07-13 09:04:07","2023-07-13 09:17:52","IP Address","98.161.28.164",100,825,"True","2023-07-13 09:17:53","R_1dfSNhU7XlAJMpa",NA,NA,NA,NA,41.2616,-95.9355,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,1,2,1,1,1,1,"Extremely aware","Slightly knowledgeable","Extremely aware","Slightly knowledgeable","True","False","True","False","True","False","About once a week","10-30 seconds","Never – I never accept the default policy; I always click “Decline” and/or modify my privacy settings.","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Because the cookie policy was necessary to view the website.","","To protect my online privacy,To prevent the company from accessing personally sensitive information about me,Because I believe selecting “Accept” is not my best interest","",3,3,3,3,1,1,2,1,1,1,3,2,2,2,3,1,1,1,2,1,6,5,7,"Facebook","Google Chrome","","5 hours","Education,News,Entertainment","","Computer (desktop/laptop),Mobile phone or smartphone,Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab),Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website","Numeric Entry:",31,"Female",NA,"Master's Degree","Zenith Computing","$50,000-$74,999","Other (Please specify):","Self-employed","Liberal","Android","",1,"R_1dfSNhU7XlAJMpa","239120739FAE48FD9749FD6B2EC2F66E","large-old-products",1.16666666666667,6,"Middle_Income",2.33333333333333
"2023-07-13 09:03:53","2023-07-13 09:18:09","IP Address","206.54.197.91",100,855,"True","2023-07-13 09:18:10","R_1g7qdfJzfBO60vt",NA,NA,NA,NA,29.572,-95.54,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,6,5,5,6,"Somewhat aware","Slightly knowledgeable","Not at all aware","Not knowledgeable at all","True","False","True","True","True","False","More than once per day","Less than 10 seconds","Frequently – I often accept the default cookie & data use policies","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Out of habit or convenience.","","To protect my online privacy","",5,5,5,6,5,5,6,4,5,5,6,7,7,6,4,5,5,4,6,2,5,6,5,"Facebook,Twitter,Snapchat,TikTok","Google Chrome","","4 hours","Education,News,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS),Wearable device (e.g., Apple Watch, FitBit),Smart home devices (e.g., Amazon Echo, Google Home)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",33,"Female",NA,"High School","Zenith Computing","$50,000-$74,999","Employed Full-Time","","Liberal","iOS/iPhone","",1,"R_1g7qdfJzfBO60vt","2D110C8A670E4DF0811C6FC010AF6635","small-old-ads",5.66666666666667,5.33333333333333,"Middle_Income",5.16666666666667
"2023-07-13 09:04:02","2023-07-13 09:18:36","IP Address","99.101.216.26",100,874,"True","2023-07-13 09:18:36","R_2CpRQsBISokUWMY",NA,NA,NA,NA,26.2823,-98.1825,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,1,1,1,2,4,5,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","False","True","True","True","True","More than once per day","30 seconds to 1 minute","Occasionally – Sometimes I will accept the default policy, sometimes I will decline the default policy and/or modify my privacy settings using these screens.","Occasionally - I read them sometimes, depending on the website or context","Because the cookie policy was necessary to view the website.","","To prevent the company from accessing personally sensitive information about me","",2,2,2,2,2,1,5,3,2,3,4,5,5,4,3,5,4,4,4,3,6,3,5,"Facebook,Instagram,TikTok","Safari","","4 hours","Education,News,Shopping,Work/Business","","Computer (desktop/laptop),Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab)",NA,"A large number of ‘friends’ or contacts (200+ people)","Change your privacy settings (e.g., on a social networking site or search engine),Use word processing software such as Microsoft Word, Google Docs, or Apple Pages","Numeric Entry:",45,"Female",NA,"Bachelor's Degree","Zenith Computing","$0-24,999","Seeking opportunities","","Slightly conservative","Android","",1,"R_2CpRQsBISokUWMY","C2018F956F2B49F19575F350C793A870","large-new-ads",2.33333333333333,4.66666666666667,"Low_Income",1.83333333333333
"2023-07-13 09:07:03","2023-07-13 09:19:04","IP Address","108.211.42.160",100,721,"True","2023-07-13 09:19:04","R_3fDzfY8Hrjh97y6",NA,NA,NA,NA,36.3528,-119.3007,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,2,1,1,1,1,1,"Not at all aware","Not knowledgeable at all","Slightly aware","Not knowledgeable at all","True","False","True","True","True","False","More than once per day","Less than 10 seconds","Never – I never accept the default policy; I always click “Decline” and/or modify my privacy settings.","Never - I never read websites' privacy policies","Out of habit or convenience.,Because the cookie policy was necessary to view the website.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me,Because I believe selecting “Accept” is not my best interest","",1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,6,4,5,"TikTok","Mozilla","","2 hours","Entertainment,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",30,"Male",NA,"Bachelor's Degree","Zenith Computing","$25,000-$49,999","Employed Full-Time","","Very liberal","Android","",1,"R_3fDzfY8Hrjh97y6","18839B9E7551456D95250444AD1B32C4","small-old-ads",1.16666666666667,5,"Low_Income",1
"2023-07-13 09:03:58","2023-07-13 09:20:04","IP Address","98.110.55.141",100,966,"True","2023-07-13 09:20:05","R_3qZNV2HB7S20H98",NA,NA,NA,NA,40.2415,-74.7013,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,2,3,3,3,2,3,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","True","True","True","True","False","About once per day","Less than 10 seconds","Rarely – I rarely accept the default policy; that is I will usually click “Decline” and/or modify my privacy settings.","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Out of habit or convenience.,Because the cookie policy was necessary to view the website.","","To prevent the company from accessing personally sensitive information about me,Because I believe selecting “Accept” is not my best interest","",4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,4,4,4,4,5,4,3,"Facebook,Instagram,Twitter,Snapchat,TikTok","Microsoft Edge","","4 hours","Education,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself","Numeric Entry:",26,"Female",NA,"High School","Zenith Computing","$100,000-$124,999","Seeking opportunities","","Very liberal","Android","",1,"R_3qZNV2HB7S20H98","C446144A87F64BC8877192F29C33ED1F","small-old-ads",2.66666666666667,4,"Middle_Income",4
"2023-07-13 09:13:30","2023-07-13 09:20:55","IP Address","63.248.199.40",100,445,"True","2023-07-13 09:20:56","R_2y44b4ybVcXVDVx",NA,NA,NA,NA,40.5452,-112.2973,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,5,5,5,5,4,5,"Moderately aware","Slightly knowledgeable","Not at all aware","Not knowledgeable at all","True","False","True","True","True","False","More than once per day","Less than 10 seconds","Always – I always accept the default cookie & data use policies","Never - I never read websites' privacy policies","Out of habit or convenience.","","To protect my online privacy","",3,2,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,6,6,6,"None of the above","Mozilla","","5 hours","Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password","Numeric Entry:",34,"Male",NA,"Bachelor's Degree","Zenith Computing","$100,000-$124,999","Employed Full-Time","","Slightly liberal","Android","",1,"R_2y44b4ybVcXVDVx","3D78FF836B1F4D13A6BB3C20F78BFF2E","large-old-ads",4.83333333333333,6,"Middle_Income",2.83333333333333
"2023-07-13 09:03:57","2023-07-13 09:21:22","IP Address","99.60.37.124",100,1045,"True","2023-07-13 09:21:23","R_aeH56MhQue10aqZ",NA,NA,NA,NA,37.7076,-97.3637,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,4,4,4,4,4,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","True","True","True","True","False","About once per day","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Because the cookie policy was necessary to view the website.","","To prevent the company from accessing personally sensitive information about me","",4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,6,6,4,4,4,4,4,4,"Facebook,Snapchat","Google Chrome","","6 hours","Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website","Numeric Entry:",31,"Female",NA,"Bachelor's Degree","Zenith Computing","Prefer not to say","Seeking opportunities","","Slightly liberal","Android","",1,"R_aeH56MhQue10aqZ","006D09C0C18E44168120E1AABB3BFE4C","large-old-products",4.33333333333333,4,"Not_Applicable",4
"2023-07-13 09:04:06","2023-07-13 09:21:56","IP Address","191.96.106.143",100,1069,"True","2023-07-13 09:21:57","R_9nkNaXDsK539WV3",NA,NA,NA,NA,34.0261,-118.1756,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,7,6,6,6,"Not at all aware","Not knowledgeable at all","Slightly aware","Moderately knowledgeable","True","False","True","True","True","False","More than once per day","30 seconds to 1 minute","Frequently – I often accept the default cookie & data use policies","​​Always - I read them thoroughly every time I visit a website.","Out of habit or convenience.","","To protect my online privacy,To prevent the company from accessing personally sensitive information about me","",5,6,4,3,6,4,6,3,6,5,7,6,7,6,5,3,2,5,7,2,5,3,6,"Facebook,Instagram,Twitter,Snapchat","Mozilla","","5 hours","Education,News,Shopping,Work/Business","","Computer (desktop/laptop),Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab),Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS),Wearable device (e.g., Apple Watch, FitBit)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Create a website","Numeric Entry:",23,"Male",NA,"Bachelor's Degree","Zenith Computing","$75,000-$99,999","Employed Full-Time","","No preference","iOS/iPhone","",1,"R_9nkNaXDsK539WV3","0D3E6143AB2A4983A3ADEF579D858CD2","small-old-ads",6.16666666666667,4.66666666666667,"Middle_Income",4.66666666666667
"2023-07-13 09:04:28","2023-07-13 09:21:57","IP Address","68.233.24.195",100,1048,"True","2023-07-13 09:21:58","R_2YWkVqB0WJGVOyg",NA,NA,NA,NA,34.1602,-97.1814,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,5,7,6,5,"Slightly aware","Not knowledgeable at all","Moderately aware","Not knowledgeable at all","True","False","True","True","True","True","More than once per day","30 seconds to 1 minute","Occasionally – Sometimes I will accept the default policy, sometimes I will decline the default policy and/or modify my privacy settings using these screens.","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Out of habit or convenience.,Because the cookie policy was necessary to view the website.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me","",5,5,6,5,1,1,6,1,6,5,5,1,1,4,2,5,5,4,1,1,7,4,6,"Facebook,Instagram,Snapchat,Linkedin","Google Chrome","","6 hours","Education,News,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",24,"Female",NA,"Bachelor's Degree","Zenith Computing","$25,000-$49,999","Employed Part-Time","","Slightly conservative","Android","",1,"R_2YWkVqB0WJGVOyg","C86235A87B3D463994BAD27C6259B250","small-old-ads",5.83333333333333,5.66666666666667,"Low_Income",3.83333333333333
"2023-07-13 09:04:11","2023-07-13 09:22:02","IP Address","156.146.49.10",100,1071,"True","2023-07-13 09:22:03","R_9pewoB4nHuB4KcN",NA,NA,NA,NA,47.6034,-122.3414,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,7,6,7,7,6,6,"Moderately aware","Slightly knowledgeable","Somewhat aware","Slightly knowledgeable","True","False","True","False","True","True","About once per day","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Occasionally - I read them sometimes, depending on the website or context","To protect my privacy and control my personal data.,To reduce the number of ads I see.","","To hide my online activity from the website operator,Because I believe selecting “Accept” is not my best interest","",6,6,5,6,6,5,6,4,6,7,6,7,6,4,7,4,6,5,7,4,6,6,5,"Facebook,Instagram,Twitter,Snapchat","Firefox","","3 hours","Education,News,Entertainment,Shopping","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Change your privacy settings (e.g., on a social networking site or search engine),Remove people from your ‘friends’ or contact lists on a social networking site,Create a website","Numeric Entry:",22,"Female",NA,"Bachelor's Degree","Zenith Computing","$75,000-$99,999","Employed Full-Time","","Very conservative","iOS/iPhone","",1,"R_9pewoB4nHuB4KcN","7DF794EA23F14B1CA89848629AC9A8B4","large-old-products",6.5,5.66666666666667,"Middle_Income",5.66666666666667
"2023-07-13 09:05:24","2023-07-13 09:22:39","IP Address","71.121.249.241",100,1035,"True","2023-07-13 09:22:40","R_1JD7w1OyWUwSFOY",NA,NA,NA,NA,39.2726,-76.8614,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,2,2,2,2,2,2,"Moderately aware","Slightly knowledgeable","Slightly aware","Slightly knowledgeable","True","False","True","False","True","False","About once per day","Less than 10 seconds","Frequently – I often accept the default cookie & data use policies","Never - I never read websites' privacy policies","Because the cookie policy was necessary to view the website.","","To protect my online privacy","",2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,6,6,5,"Facebook,Linkedin","Google Chrome","","5 hours","Education,News,Entertainment,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",33,"Female",NA,"Bachelor's Degree","Zenith Computing","$50,000-$74,999","Seeking opportunities","","Liberal","iOS/iPhone","",1,"R_1JD7w1OyWUwSFOY","DDB99884AF4343C381DF8165F1D29DAC","large-old-products",2,5.66666666666667,"Middle_Income",2
"2023-07-13 09:04:33","2023-07-13 09:22:49","IP Address","76.137.227.60",100,1095,"True","2023-07-13 09:22:50","R_3QRbJYi3ORkw69n",NA,NA,NA,NA,37.9186,-121.3132,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,2,2,2,2,2,2,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","False","True","False","True","False","About once per day","Less than 10 seconds","Occasionally – Sometimes I will accept the default policy, sometimes I will decline the default policy and/or modify my privacy settings using these screens.","Occasionally - I read them sometimes, depending on the website or context","Because the cookie policy was necessary to view the website.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me,Because I believe selecting “Accept” is not my best interest","",2,5,3,5,1,1,2,2,2,2,5,5,5,2,2,2,2,2,2,2,6,6,6,"Facebook,Instagram,Twitter,Snapchat,TikTok","Google Chrome","","More than 8 hours","Education,News,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website","Numeric Entry:",49,"Female",NA,"Bachelor's Degree","Zenith Computing","$50,000-$74,999","Employed Full-Time","","Slightly liberal","Other (Please specify):","Both",1,"R_3QRbJYi3ORkw69n","CD70BACE4D5449ABBA945468B9833E30","small-old-ads",2,6,"Middle_Income",2.83333333333333
"2023-07-13 09:04:09","2023-07-13 09:24:03","IP Address","24.34.126.240",100,1193,"True","2023-07-13 09:24:03","R_NWnpMkFV2U5Itl7",NA,NA,NA,NA,41.7083,-70.2239,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,3,3,2,3,3,3,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","True","True","False","True","False","Less frequently","10-30 seconds","Rarely – I rarely accept the default policy; that is I will usually click “Decline” and/or modify my privacy settings.","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Because the cookie policy was necessary to view the website.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me,Because I believe selecting “Accept” is not my best interest","",2,2,2,2,2,2,4,2,2,2,4,4,4,2,2,4,4,2,2,2,4,4,4,"None of the above","Google Chrome","","1 hour","News,Work/Business","","Computer (desktop/laptop)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages","Numeric Entry:",77,"Male",NA,"High School","Zenith Computing","$25,000-$49,999","Employed Part-Time","","Conservative","Android","",1,"R_NWnpMkFV2U5Itl7","58CBADD914294AB69955A7541368516C","large-old-products",2.83333333333333,4,"Low_Income",2
"2023-07-13 09:04:06","2023-07-13 09:26:00","IP Address","191.96.227.17",100,1313,"True","2023-07-13 09:26:01","R_3j3BTd0du0owlCv",NA,NA,NA,NA,40.7123,-74.0068,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,7,6,6,6,6,7,"Not at all aware","Not knowledgeable at all","Slightly aware","Slightly knowledgeable","True","True","True","False","True","True","About once per day","10-30 seconds","Always – I always accept the default cookie & data use policies","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Because the cookie policy was necessary to view the website.","","To hide my online activity from the website operator","",6,7,7,5,2,1,6,1,4,3,6,7,6,4,3,5,5,6,6,6,6,5,7,"Facebook,Instagram,Twitter,Snapchat,Linkedin","Google Chrome","","4 hours","Education,News,Entertainment,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",25,"Male",NA,"Bachelor's Degree","Zenith Computing","$75,000-$99,999","Employed Full-Time","","Slightly conservative","Android","",1,"R_3j3BTd0du0owlCv","46C317071AFD46D9990A9FE0853F144F","large-new-ads",6.33333333333333,6,"Middle_Income",4.66666666666667
